Name,Gameweek,Opposition,Pts,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Net Transfers,Selected by,Cost
Basham,5,FUL (H) 1 - 1,4,80,0,0,0,1,0,0,0,0,0,0,2,26,28.6,29.6,4.0,6.2,-7235,95073,£4.9
Basham,6,LIV (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,7,20.4,2.8,24.0,4.7,-8170,85940,£4.9
Basham,7,MCI (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,13.4,3.8,4.0,2.1,-5762,80889,£4.9
Baldock,1,WOL (H) 0 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,1.6,15.7,26.0,4.3,0,304826,£5.5
Baldock,2,AVL (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,8,18.4,3.8,2.0,2.4,-35015,280431,£5.5
Baldock,3,LEE (H) 0 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,7,12.4,2.2,29.0,4.4,-38987,244605,£5.5
Baldock,4,ARS (A) 2 - 1,4,90,0,1,0,2,0,0,0,0,0,0,0,16,23.6,12.9,0.0,3.7,-42243,203736,£5.4
Baldock,5,FUL (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,8.2,16.5,0.0,2.5,-7176,206350,£5.4
Baldock,6,LIV (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,16,15.4,21.4,20.0,5.7,-27082,173191,£5.4
Baldock,7,MCI (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,8.1,4.0,2.6,-16725,157961,£5.3
Alderweireld,1,EVE (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,17.0,11.2,2.0,3.0,0,166187,£5.5
Alderweireld,2,SOU (A) 2 - 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10421,181839,£5.5
Alderweireld,3,NEW (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-23668,167709,£5.5
Alderweireld,4,MUN (A) 1 - 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-30201,140085,£5.4
Alderweireld,5,WHU (H) 3 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,15,28.6,0.1,0.0,2.9,-16187,127143,£5.4
Alderweireld,6,BUR (A) 0 - 1,8,90,0,0,1,0,0,0,0,0,0,0,2,28,31.2,13.6,0.0,4.5,-4411,124622,£5.4
Alderweireld,7,BHA (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,15.4,0.3,0.0,1.6,4735,131832,£5.4
Aurier,7,BHA (H) 2 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11516,183797,£5.2
Zouma,8,SHU (H) 4 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,15.4,0.8,2.0,1.8,548818,1126522,£5.3
Mings,8,ARS (A) 0 - 3,6,90,0,0,1,0,0,0,0,0,0,0,0,22,15.2,0.7,2.0,1.8,31506,788897,£5.2
Chilwell,8,SHU (H) 4 - 1,8,90,1,0,0,1,0,0,0,0,0,0,0,30,59.2,27.5,71.0,15.8,295038,1887786,£5.9
Vestergaard,8,NEW (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,26,22.8,11.0,4.0,3.8,213969,460369,£4.6
Cresswell,8,FUL (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,28,25.0,64.7,8.0,9.8,86430,591798,£5.1
Saiss,8,LEI (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-152088,1494986,£5.3
Konsa,8,ARS (A) 0 - 3,6,90,0,0,1,0,0,0,0,0,0,0,0,23,10.0,0.6,18.0,2.9,-47128,561677,£4.7
Castagne,8,WOL (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-474344,781688,£5.7
Bellerin,8,AVL (H) 0 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,11,18.8,3.9,12.0,3.5,158377,608923,£5.1
Justin,8,WOL (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,6.0,15.5,2.0,2.4,-1602,1611472,£4.8
James,8,SHU (H) 4 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,16.2,22.3,15.0,5.4,62788,901837,£5.0
Gabriel,8,AVL (H) 0 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,22.2,0.8,4.0,2.7,16887,868612,£5.1
Robertson,8,MCI (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,8.4,12.3,4.0,2.5,-111027,1316396,£7.1
Walker-Peters,8,NEW (H) 2 - 0,9,90,0,0,1,0,0,0,0,0,0,0,3,32,15.4,2.4,18.0,3.6,616,803402,£4.5
Boly,8,LEI (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,18,25.6,11.8,0.0,3.7,10280,203765,£5.5
Coady,8,LEI (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,14,16.8,0.3,0.0,1.7,2423,651128,£5.0
Kilman,8,LEI (A) 1 - 0,1,90,0,0,0,1,0,0,0,1,0,0,0,3,3.8,1.3,4.0,0.9,189467,1021320,£4.3
Targett,8,ARS (A) 0 - 3,11,90,0,1,1,0,0,0,0,0,0,0,2,33,13.8,12.5,4.0,3.0,-7530,126997,£4.5
Lamptey,8,BUR (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,11.6,27.9,46.0,8.6,33385,859486,£4.7
Walker ,8,LIV (H) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,1,0.0,2.0,0.0,0.0,77395,571868,£6.1
Bednarek,8,NEW (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,16.8,0.2,35.0,5.2,-18637,139106,£4.5
Thiago Silva,8,SHU (H) 4 - 1,8,90,1,0,0,1,0,0,0,0,0,0,0,24,55.0,1.0,33.0,8.9,27304,220996,£5.5
Masuaku,8,FUL (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,18.4,9.6,17.0,4.5,26603,127192,£4.5
Keane,8,MUN (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,11,8.8,0.3,0.0,0.9,-18114,438545,£5.1
Balbuena,8,FUL (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,18.8,1.9,7.0,2.8,19176,94399,£4.4
Digne,8,MUN (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,8.2,11.4,8.0,2.8,-35744,885629,£6.1
Dallas,8,CRY (A) 4 - 1,0,90,0,0,0,4,0,0,0,0,0,0,0,11,7.4,3.7,6.0,1.7,22375,459111,£4.5
Coufal,8,FUL (H) 1 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,31,25.8,36.0,6.0,6.8,53371,90739,£4.5
Semedo,8,LEI (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,8,9.8,29.7,3.0,4.3,55631,242112,£5.5
Cash,8,ARS (A) 0 - 3,6,90,0,0,1,0,0,0,0,0,0,0,0,25,25.0,2.3,0.0,2.7,-5213,48787,£5.0
Cancelo,8,LIV (H) 1 - 1,3,90,0,0,0,1,0,0,0,0,0,0,1,16,21.6,26.8,2.0,5.0,28353,117349,£5.4
Bertrand,8,NEW (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-16293,86255,£5.0
Doherty,1,EVE (H) 0 - 1,2,75,0,0,0,1,0,0,0,0,0,0,0,6,20.0,3.5,35.0,5.9,0,1485702,£6.0
Doherty,2,SOU (A) 2 - 5,0,90,0,0,0,2,0,0,0,1,0,0,0,-1,3.0,1.2,0.0,0.4,-180742,1368719,£6.0
Doherty,3,NEW (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,16,24.2,26.7,8.0,5.9,-242759,1155317,£6.0
Doherty,4,MUN (A) 1 - 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-195429,965580,£5.9
Doherty,5,WHU (H) 3 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-167597,809078,£5.9
Doherty,6,BUR (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,27,17.4,17.1,4.0,3.9,-140145,672424,£5.8
Doherty,7,BHA (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,14.4,2.0,2.0,1.8,-27835,652178,£5.8
Doherty,8,WBA (A) 0 - 1,12,90,0,1,1,0,0,0,0,0,0,0,3,40,34.0,30.6,0.0,6.5,-27243,628408,£5.8
Taylor,8,BHA (A) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,29,37.2,15.1,0.0,5.2,-14708,237990,£4.5
Aina,8,WHU (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,10,18.6,16.6,0.0,3.5,7664,12167,£4.5
Ogbonna,8,FUL (H) 1 - 0,5,62,0,0,1,0,0,0,0,1,0,0,0,20,9.0,0.3,2.0,1.1,1654,32703,£4.9
Alexander-Arnold,8,MCI (A) 1 - 1,2,62,0,0,0,1,0,0,0,0,0,0,0,6,8.6,8.3,18.0,3.5,-276861,2162671,£7.4
Maguire,8,EVE (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,14,19.8,0.2,7.0,2.7,-1129,224806,£5.4
Dier,8,WBA (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,25,23.2,0.3,2.0,2.6,4146,94740,£4.9
Tierney,8,AVL (H) 0 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,18.0,27.6,10.0,5.6,5325,399389,£5.4
Alderweireld,8,WBA (A) 0 - 1,7,90,0,0,1,0,0,0,0,0,0,0,1,26,17.0,1.0,17.0,3.5,2013,136090,£5.4
Mina,8,MUN (H) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-9666,163847,£5.5
Koch,8,CRY (A) 4 - 1,0,90,0,0,0,4,0,0,0,0,0,0,0,16,34.4,11.5,20.0,6.6,-192,64921,£4.5
Webster,1,CHE (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,14.8,11.8,1.0,2.8,0,187445,£4.5
Webster,2,NEW (A) 0 - 3,6,90,0,0,1,0,0,0,0,0,0,0,0,21,10.0,1.0,0.0,1.1,-17741,171745,£4.5
Webster,3,MUN (H) 2 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,12,12.4,0.8,17.0,3.0,-4037,173190,£4.5
Webster,4,EVE (A) 4 - 2,0,90,0,0,0,4,0,0,0,0,0,0,0,10,6.8,5.0,20.0,3.2,-10365,163327,£4.5
Webster,5,CRY (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,16.0,13.4,36.0,6.5,-12528,152098,£4.5
Webster,6,WBA (H) 1 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,10,16.6,1.8,0.0,1.8,-4912,148601,£4.5
Webster,7,TOT (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,12,15.8,2.8,21.0,4.0,-8627,139948,£4.5
Webster,8,BUR (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,20,2.8,1.4,4.0,0.8,-1722,140229,£4.4
White,1,CHE (H) 1 - 3,1,78,0,0,0,3,0,0,0,0,0,0,0,16,14.2,0.8,0.0,1.5,0,103827,£4.5
White,2,NEW (A) 0 - 3,6,90,0,0,1,0,0,0,0,0,0,0,0,21,12.8,3.8,0.0,1.7,-12682,96397,£4.5
White,3,MUN (H) 2 - 3,0,90,0,0,0,3,0,0,0,1,0,0,0,14,22.6,17.0,2.0,4.2,7469,111432,£4.5
White,4,EVE (A) 4 - 2,0,90,0,0,0,4,0,0,0,0,0,0,0,13,25.4,3.1,0.0,2.9,-5843,106517,£4.5
White,5,CRY (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,3.6,6.0,2.4,-6696,101660,£4.5
White,6,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,12.0,1.8,2.0,1.6,-1281,101629,£4.5
White,7,TOT (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,12,15.6,1.3,0.0,1.7,-3975,97883,£4.5
White,8,BUR (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,27,11.8,3.2,0.0,1.5,-1178,98103,£4.5
Dann,1,SOU (H) 1 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,24,15.6,0.4,8.0,2.4,0,18959,£4.5
Dann,2,MUN (A) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,23357,83312,£4.5
Dann,3,EVE (H) 1 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-10225,72733,£4.5
Dann,4,CHE (A) 4 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-16800,56408,£4.5
Dann,5,BHA (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4267,53569,£4.5
Dann,6,FUL (A) 1 - 2,2,90,0,0,0,1,0,0,0,0,0,0,0,13,18.6,0.3,0.0,1.9,-3249,50647,£4.5
Dann,7,WOL (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,13,16.6,0.8,34.0,5.1,-1027,50171,£4.4
Dann,8,LEE (H) 4 - 1,8,90,1,0,0,1,0,0,0,0,0,0,0,24,53.4,0.1,17.0,7.1,-454,49943,£4.4
Wan-Bissaka,8,EVE (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,6,11.6,1.6,0.0,1.3,-7702,646278,£5.4
Azpilicueta,8,SHU (H) 4 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-25661,287936,£5.9
Ayling,8,CRY (A) 4 - 1,0,90,0,0,0,4,0,0,0,0,0,0,0,14,23.4,3.6,10.0,3.7,-5960,318044,£4.5
Dias,8,LIV (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,17.2,0.7,0.0,1.8,5997,125470,£5.5
Furlong,8,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,16,16.2,19.6,43.0,7.9,-964,10085,£4.5
Ait Nouri,5,LEE (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,714,1033,£5.0
Ait Nouri,6,NEW (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-8,1175,£5.0
Ait Nouri,7,CRY (H) 2 - 0,15,90,1,0,1,0,0,0,0,0,0,0,3,39,43.4,4.4,27.0,7.5,-133,1190,£5.0
Ait Nouri,8,LEI (A) 1 - 0,2,75,0,0,0,1,0,0,0,0,0,0,0,6,1.4,5.7,6.0,1.3,18649,22022,£5.0
Coleman,8,MUN (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,19.6,15.8,10.0,4.5,-11970,69102,£4.9
Fuchs,1,WBA (A) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1369,£4.5
Fuchs,2,BUR (H) 4 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668,5420,£4.5
Fuchs,3,MCI (A) 2 - 5,1,10,0,0,0,1,0,0,0,0,0,0,0,3,6.0,0.0,0.0,0.6,254,7420,£4.5
Fuchs,4,WHU (H) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,8961,£4.5
Fuchs,5,AVL (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-246,9447,£4.5
Fuchs,6,ARS (A) 0 - 1,6,90,0,0,1,0,0,0,0,1,0,0,1,23,21.0,3.0,0.0,2.4,-216,9551,£4.5
Fuchs,7,LEE (A) 1 - 4,2,90,0,0,0,1,0,0,0,0,0,0,0,11,16.0,1.4,0.0,1.7,973,11091,£4.5
Fuchs,8,WOL (H) 1 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,24,20.6,1.4,9.0,3.1,1066,12624,£4.5
Fofana,4,WHU (H) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,£5.0
Fofana,5,AVL (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,20,26.6,0.3,0.0,2.7,724,1119,£5.0
Fofana,6,ARS (A) 0 - 1,5,90,0,0,1,0,0,0,0,1,0,0,0,21,14.0,1.1,0.0,1.5,1159,2589,£5.0
Fofana,7,LEE (A) 1 - 4,2,90,0,0,0,1,0,0,0,0,0,0,0,14,21.0,0.3,2.0,2.3,3443,6704,£5.0
Fofana,8,WOL (H) 1 - 0,7,90,0,0,1,0,0,0,0,1,0,0,2,25,17.6,12.8,0.0,3.0,3113,10421,£5.0
Fernandez,8,SOU (A) 2 - 0,0,90,0,0,0,2,0,0,0,1,0,0,0,11,20.8,0.6,0.0,2.1,-1757,71215,£4.9
Davies,8,WBA (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5569,86370,£4.8
Reguilon,3,NEW (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8063,10638,£5.5
Reguilon,4,MUN (A) 1 - 6,2,90,0,0,0,1,0,0,0,0,0,0,0,13,16.8,44.3,14.0,7.5,19247,37537,£5.5
Reguilon,5,WHU (H) 3 - 3,4,90,0,1,0,3,0,0,0,0,0,0,0,26,26.6,17.0,0.0,4.4,84744,145131,£5.5
Reguilon,6,BUR (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,109764,260793,£5.5
Reguilon,7,BHA (H) 2 - 1,4,90,0,1,0,1,0,0,0,1,0,0,0,21,24.8,17.3,17.0,5.9,31709,292851,£5.6
Reguilon,8,WBA (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,25,31.0,17.8,28.0,7.7,6110,301748,£5.6
Townsend,8,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,15.4,11.8,0.0,2.7,-383,9757,£4.5
Holding,8,AVL (H) 0 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,14.0,1.3,4.0,1.9,1275,95909,£4.4
Tarkowski,2,LEI (A) 4 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-44155,347655,£5.5
Tarkowski,3,SOU (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-91242,256219,£5.5
Tarkowski,4,NEW (A) 3 - 1,0,90,0,0,0,3,0,0,0,1,0,0,0,5,24.0,10.5,29.0,6.4,-43754,217072,£5.4
Tarkowski,5,WBA (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,20.6,10.3,4.0,3.5,-14754,207302,£5.4
Tarkowski,6,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,8,18.8,0.6,41.0,6.0,-9799,196759,£5.4
Tarkowski,7,CHE (H) 0 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,9,18.6,0.1,3.0,2.2,-6542,191346,£5.4
Tarkowski,8,BHA (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,15.0,0.5,4.0,2.0,-6522,185975,£5.4
Mitchell,8,LEE (H) 4 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-177716,1706256,£4.2
van Dijk,8,MCI (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-95201,669379,£6.3
Robinson,1,ARS (H) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7957,£4.5
Robinson,2,LEE (A) 4 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1327,7841,£4.5
Robinson,3,AVL (H) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1137,7229,£4.4
Robinson,4,WOL (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,15,31.0,17.8,19.0,6.8,-598,6897,£4.4
Robinson,5,SHU (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,18.0,12.7,0.0,3.1,-21,7313,£4.4
Robinson,6,CRY (H) 1 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,18,23.8,63.7,8.0,9.6,276,7799,£4.4
Robinson,7,WBA (H) 2 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,25,16.6,18.2,0.0,3.5,331,8368,£4.4
Robinson,8,WHU (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,9,18.0,7.3,0.0,2.5,1241,10029,£4.4
Shaw,2,CRY (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,15,12.8,7.8,2.0,2.3,20945,111268,£5.0
Shaw,3,BHA (A) 2 - 3,1,90,0,0,0,2,0,0,0,0,0,0,0,16,15.0,3.5,2.0,2.1,-3434,113514,£5.0
Shaw,4,TOT (H) 1 - 6,-2,90,0,0,0,6,0,0,0,1,0,0,0,7,12.0,15.8,0.0,2.8,-15258,99298,£5.0
Shaw,5,NEW (A) 1 - 4,0,90,0,0,0,1,1,0,0,0,0,0,0,5,8.4,25.2,23.0,5.7,-18656,82452,£4.9
Shaw,6,CHE (H) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,19,13.6,4.9,2.0,2.1,-10383,73392,£4.9
Shaw,7,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,18,17.8,35.6,0.0,5.3,-161,74981,£4.9
Shaw,8,EVE (A) 1 - 3,7,66,0,1,0,1,0,0,0,0,0,0,2,30,33.8,21.0,0.0,5.5,-1684,74208,£4.9
Lindelof,2,CRY (H) 1 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,11,18.6,2.8,4.0,2.5,834,128704,£5.0
Lindelof,3,BHA (A) 2 - 3,1,90,0,0,0,2,0,0,0,0,0,0,0,22,26.2,0.5,0.0,2.7,-16933,115282,£5.0
Lindelof,4,TOT (H) 1 - 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14917,102580,£4.9
Lindelof,5,NEW (A) 1 - 4,2,90,0,0,0,1,0,0,0,0,0,0,0,11,12.8,0.6,0.0,1.3,-12897,91743,£4.9
Lindelof,6,CHE (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,26,18.2,11.3,2.0,3.2,-4519,88879,£4.9
Lindelof,7,ARS (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,14.6,2.1,2.0,1.9,2633,93619,£4.9
Lindelof,8,EVE (A) 1 - 3,2,90,0,0,0,1,0,0,0,0,0,0,0,15,10.4,0.4,0.0,1.1,-2652,91572,£4.9
Evans,1,WBA (A) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7125,£5.5
Evans,2,BUR (H) 4 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1029,6808,£5.5
Evans,3,MCI (A) 2 - 5,2,79,0,0,0,1,0,0,0,0,0,0,0,6,12.4,0.2,0.0,1.3,553,9235,£5.5
Evans,4,WHU (H) 0 - 3,0,90,0,0,0,3,0,0,0,1,0,0,0,11,18.2,1.1,0.0,1.9,-24,10221,£5.5
Evans,5,AVL (H) 0 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,10,19.2,0.3,0.0,2.0,529,12496,£5.5
Evans,6,ARS (A) 0 - 1,5,90,0,0,1,0,0,0,0,1,0,0,0,21,11.8,0.6,0.0,1.2,1200,14530,£5.5
Evans,7,LEE (A) 1 - 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1798,17366,£5.5
Evans,8,WOL (H) 1 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,18,13.6,3.2,6.0,2.3,-2445,14796,£5.5
Ake,8,LIV (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-35586,402753,£5.5
Lascelles,1,WHU (A) 0 - 2,6,90,0,0,1,0,0,0,0,0,0,0,0,21,21.8,0.3,0.0,2.2,0,219489,£4.5
Lascelles,2,BHA (H) 0 - 3,0,90,0,0,0,3,0,0,0,1,0,0,0,6,8.0,0.7,4.0,1.3,19303,265866,£4.5
Lascelles,3,TOT (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,15.8,0.5,0.0,1.6,-33644,231900,£4.5
Lascelles,4,BUR (H) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-23380,211899,£4.5
Lascelles,5,MUN (H) 1 - 4,0,90,0,0,0,4,0,0,0,0,0,0,0,15,25.8,0.1,0.0,2.6,-42925,167928,£4.5
Lascelles,6,WOL (A) 1 - 1,2,87,0,0,0,1,0,0,0,0,0,0,0,12,15.6,0.3,0.0,1.6,-11979,159220,£4.4
Lascelles,7,EVE (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,13.8,0.0,18.0,3.2,-10660,149306,£4.4
Lascelles,8,SOU (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,14,16.4,0.2,4.0,2.1,-6813,142965,£4.4
Lewis,1,WHU (A) 0 - 2,7,90,0,0,1,0,0,0,0,0,0,0,1,31,19.4,39.8,0.0,5.9,0,76806,£4.5
Lewis,2,BHA (H) 0 - 3,0,90,0,0,0,3,0,0,0,1,0,0,0,3,2.0,1.2,0.0,0.3,115980,256522,£4.5
Lewis,3,TOT (A) 1 - 1,0,21,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.2,0.0,0.0,-49564,195388,£4.5
Lewis,4,BUR (H) 3 - 1,1,90,0,0,0,1,0,0,0,1,0,0,0,1,0.0,1.6,4.0,0.5,-16133,186537,£4.5
Lewis,5,MUN (H) 1 - 4,0,90,0,0,0,4,0,0,0,0,0,0,0,12,23.0,22.3,2.0,4.7,-11296,176226,£4.4
Lewis,6,WOL (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,5.7,0.0,2.4,-12098,165696,£4.4
Lewis,7,EVE (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,18,16.4,15.8,0.0,3.2,-8152,159005,£4.4
Lewis,8,SOU (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,22,20.8,29.7,0.0,5.1,-5268,154266,£4.3
Basham,8,CHE (A) 4 - 1,0,90,0,0,0,4,0,0,0,0,0,0,0,8,10.2,1.3,2.0,1.4,-4609,76470,£4.8
Baldock,8,CHE (A) 4 - 1,0,90,0,0,0,4,0,0,0,0,0,0,0,12,11.6,23.3,28.0,6.3,-13441,144676,£5.3
